epoch,ms,label,quality,raw_rms,filt_rms,hum_pct,D_abs,T_abs,A_abs,B_abs,G_abs,D_rel,T_rel,A_rel,B_rel,G_rel,A_B_ratio,T_A_ratio
772,771948,Neutral,good,1309.6,3.2,0.0,7893.826,4747.456,1409.068,2863.205,1448.676,0.4299,0.2585,0.0767,0.1559,0.0789,0.492,3.369
773,772948,Neutral,good,1308.6,2.8,0.0,8220.403,1527.017,1042.413,6201.131,1292.611,0.4496,0.0835,0.0570,0.3392,0.0707,0.168,1.465
774,773948,Neutral,good,1308.9,3.1,0.0,4021.572,3413.029,1016.925,1515.866,1759.977,0.3429,0.2910,0.0867,0.1293,0.1501,0.671,3.356
775,774948,Neutral,good,1308.2,3.0,0.0,568.527,381.828,1338.520,3674.062,983.674,0.0818,0.0550,0.1927,0.5289,0.1416,0.364,0.285
776,775948,Neutral,good,1308.4,2.8,0.0,3150.010,2007.502,3250.400,10385.005,1154.447,0.1579,0.1006,0.1629,0.5206,0.0579,0.313,0.618
777,776948,Neutral,good,1308.7,3.0,0.0,4509.259,828.440,2989.140,2921.030,1472.419,0.3545,0.0651,0.2350,0.2296,0.1158,1.023,0.277
778,777948,Neutral,good,1308.9,3.0,0.0,432.625,2065.705,2110.309,4867.714,663.585,0.0427,0.2037,0.2081,0.4801,0.0654,0.434,0.979
779,778948,Neutral,good,1309.0,2.7,0.0,5377.458,1692.779,881.810,1295.513,1309.991,0.5093,0.1603,0.0835,0.1227,0.1241,0.681,1.920
780,779948,Neutral,good,1308.9,2.8,0.0,7577.016,5067.980,925.205,2406.928,493.818,0.4600,0.3077,0.0562,0.1461,0.0300,0.384,5.478
781,780948,Neutral,good,1308.5,3.6,0.0,4920.068,7257.353,4363.047,7532.750,1853.872,0.1898,0.2799,0.1683,0.2905,0.0715,0.579,1.663
782,781948,Neutral,good,1309.0,2.7,0.0,2183.984,2932.221,1324.451,3296.469,359.572,0.2163,0.2904,0.1312,0.3265,0.0356,0.402,2.214
783,782948,Neutral,good,1308.7,2.8,0.0,3868.253,3041.969,4431.456,4028.497,834.232,0.2387,0.1877,0.2735,0.2486,0.0515,1.100,0.686
784,783948,Neutral,good,1309.2,2.8,0.0,6187.458,64.654,1273.951,1823.663,2104.885,0.5402,0.0056,0.1112,0.1592,0.1838,0.699,0.051
785,784948,Neutral,good,1309.1,3.2,0.0,7159.600,14153.199,4241.369,1834.260,619.844,0.2556,0.5053,0.1514,0.0655,0.0221,2.312,3.337
786,785947,Neutral,good,1309.3,2.6,0.0,863.504,2438.471,3523.778,4181.746,559.217,0.0747,0.2108,0.3046,0.3615,0.0483,0.843,0.692
787,786947,Neutral,good,1309.2,3.2,0.0,1420.837,1106.021,1102.469,6153.283,4603.940,0.0988,0.0769,0.0766,0.4277,0.3200,0.179,1.003
788,787947,Neutral,good,1309.1,3.3,0.0,5061.280,5523.997,5611.768,8536.211,2101.470,0.1886,0.2059,0.2091,0.3181,0.0783,0.657,0.984
789,788947,Neutral,good,1308.7,3.2,0.0,10725.498,9917.490,9597.169,1202.144,981.014,0.3308,0.3059,0.2960,0.0371,0.0303,7.983,1.033
790,789947,Neutral,good,1308.6,2.9,0.0,4799.623,2323.968,2365.111,3845.882,4866.975,0.2637,0.1277,0.1299,0.2113,0.2674,0.615,0.983
791,790947,Neutral,good,1309.0,3.0,0.0,1563.958,5352.022,6969.230,4522.924,541.335,0.0825,0.2824,0.3678,0.2387,0.0286,1.541,0.768
792,791947,Neutral,good,1309.8,3.1,0.0,1694.434,5772.858,4731.947,9555.923,3822.354,0.0662,0.2257,0.1850,0.3736,0.1494,0.495,1.220
793,792947,Neutral,good,1310.0,3.1,0.0,1326.886,1336.030,1285.371,3277.948,1858.968,0.1460,0.1471,0.1415,0.3608,0.2046,0.392,1.039
794,793947,Neutral,good,1309.4,3.5,0.0,21353.146,20959.965,1182.817,3954.713,4058.955,0.4145,0.4069,0.0230,0.0768,0.0788,0.299,17.720
795,794947,Neutral,good,1310.0,2.7,0.0,7378.389,8389.182,2850.856,2667.996,1074.753,0.3300,0.3752,0.1275,0.1193,0.0481,1.069,2.943
796,795947,Neutral,good,1310.6,2.9,0.0,7746.286,6715.608,770.938,1531.804,1842.043,0.4163,0.3609,0.0414,0.0823,0.0990,0.503,8.711
797,796947,Neutral,good,1310.2,3.3,0.0,14398.643,3639.469,3451.508,1841.094,1839.014,0.5721,0.1446,0.1371,0.0731,0.0731,1.875,1.054
798,797947,Neutral,good,1309.5,3.4,0.0,5851.755,1565.467,4213.630,5676.907,2994.922,0.2882,0.0771,0.2075,0.2796,0.1475,0.742,0.372
799,798947,Neutral,good,1309.4,3.2,0.0,2526.568,1583.355,797.476,2735.892,811.141,0.2988,0.1873,0.0943,0.3236,0.0959,0.291,1.985
800,799947,Neutral,good,1309.2,2.7,0.0,14727.375,893.140,1122.297,2190.268,2052.689,0.7018,0.0426,0.0535,0.1044,0.0978,0.512,0.796
801,800947,Neutral,good,1309.6,2.7,0.0,5822.700,3928.808,2919.150,4701.541,4103.723,0.2711,0.1829,0.1359,0.2189,0.1911,0.621,1.346
802,801946,Neutral,good,1309.3,3.0,0.0,8641.455,6328.844,3552.731,2063.124,255.500,0.4146,0.3037,0.1705,0.0990,0.0123,1.722,1.781
803,802946,Neutral,good,1310.5,3.5,0.0,1517.767,3172.059,6007.800,7500.936,2564.137,0.0731,0.1528,0.2894,0.3613,0.1235,0.801,0.528
804,803946,Neutral,good,1310.0,2.8,0.0,2413.398,1943.169,1579.580,1918.502,3158.803,0.2191,0.1764,0.1434,0.1742,0.2868,0.823,1.230
805,804946,Neutral,good,1310.2,2.7,0.0,1953.641,4924.409,4390.821,5927.556,811.703,0.1085,0.2735,0.2438,0.3292,0.0451,0.741,1.122
806,805946,Neutral,good,1309.7,3.0,0.0,381.293,1118.125,1506.455,10952.725,832.970,0.0258,0.0756,0.1018,0.7405,0.0563,0.138,0.742
807,806946,Neutral,good,1309.6,3.3,0.0,12011.361,2544.375,2887.420,3570.687,5066.518,0.4606,0.0976,0.1107,0.1369,0.1943,0.809,0.881
808,807946,Neutral,good,1310.4,2.7,0.0,6687.042,2513.084,1934.897,6322.756,2656.941,0.3324,0.1249,0.0962,0.3143,0.1321,0.306,1.299
809,808946,Neutral,good,1311.3,3.2,0.0,868.732,5487.881,2764.898,6406.185,1709.053,0.0504,0.3184,0.1604,0.3717,0.0992,0.432,1.985
810,809946,Neutral,good,1309.6,3.9,0.0,4018.708,2522.516,5699.593,3862.896,1101.264,0.2336,0.1466,0.3313,0.2245,0.0640,1.475,0.443
811,810946,Neutral,good,1309.5,3.5,0.0,2922.760,5608.159,5011.955,12793.191,2856.751,0.1001,0.1921,0.1717,0.4382,0.0979,0.392,1.119
812,811946,Neutral,good,1309.4,3.0,0.0,1126.353,296.157,1120.491,3423.708,1312.345,0.1547,0.0407,0.1539,0.4704,0.1803,0.327,0.264
813,812946,Neutral,good,1310.1,3.0,0.0,10807.665,12954.255,5770.633,1747.644,1721.748,0.3275,0.3925,0.1749,0.0530,0.0522,3.302,2.245
814,813946,Neutral,good,1309.4,3.0,0.0,2874.022,133.253,1181.684,8052.578,3037.671,0.1881,0.0087,0.0773,0.5270,0.1988,0.147,0.113
815,814946,Neutral,good,1309.2,3.0,0.0,1921.918,1697.304,2715.851,4746.457,1446.584,0.1534,0.1355,0.2168,0.3789,0.1155,0.572,0.625
816,815945,Neutral,good,1310.2,2.9,0.0,1427.987,2868.675,1830.104,1745.878,3102.195,0.1301,0.2614,0.1668,0.1591,0.2827,1.048,1.567
817,816945,Neutral,good,1310.1,3.5,0.0,8779.556,2796.670,3739.872,2864.601,2850.927,0.4174,0.1330,0.1778,0.1362,0.1356,1.306,0.748
818,817945,Neutral,good,1310.3,2.7,0.0,2980.470,2664.901,378.522,3231.589,1644.745,0.2734,0.2445,0.0347,0.2965,0.1509,0.117,7.040
819,818945,Neutral,good,1309.9,3.1,0.0,5439.335,1742.589,2059.388,4037.885,5688.167,0.2868,0.0919,0.1086,0.2129,0.2999,0.510,0.846
820,819945,Neutral,good,1309.6,2.9,0.0,3312.055,251.875,716.468,3379.500,2956.847,0.3120,0.0237,0.0675,0.3183,0.2785,0.212,0.352
821,820945,Neutral,good,1310.5,3.1,0.0,20884.764,15699.170,5106.346,4399.438,1900.381,0.4352,0.3271,0.1064,0.0917,0.0396,1.161,3.074
822,821945,Neutral,good,1310.5,3.9,0.0,1392.706,3921.357,4399.312,2884.760,1141.435,0.1014,0.2854,0.3202,0.2100,0.0831,1.525,0.891
823,822945,Neutral,good,1309.5,3.9,0.0,3397.191,2866.672,2395.617,4808.935,2606.804,0.2113,0.1783,0.1490,0.2992,0.1622,0.498,1.197
824,823945,Neutral,good,1309.4,2.8,0.0,282.399,2346.774,3473.303,3782.807,573.888,0.0270,0.2244,0.3321,0.3617,0.0549,0.918,0.676
825,824945,Neutral,good,1309.9,2.7,0.0,2378.652,2208.861,1659.005,5378.346,1682.529,0.1787,0.1660,0.1247,0.4042,0.1264,0.308,1.331
826,825945,Neutral,good,1310.0,2.5,0.0,620.546,1611.677,2165.835,1992.756,1541.407,0.0782,0.2032,0.2730,0.2512,0.1943,1.087,0.744
827,826945,Neutral,good,1310.3,2.8,0.0,1118.179,1439.220,1265.715,2645.867,1312.086,0.1437,0.1850,0.1627,0.3400,0.1686,0.478,1.137
828,827945,Neutral,good,1309.1,3.2,0.0,1342.329,935.827,1926.617,1238.592,1314.258,0.1986,0.1385,0.2851,0.1833,0.1945,1.555,0.486
829,828945,Neutral,good,1309.0,2.7,0.0,1028.861,153.252,1114.720,4220.836,1087.649,0.1353,0.0202,0.1466,0.5550,0.1430,0.264,0.137
830,829945,Neutral,good,1310.0,2.7,0.0,2429.795,2502.718,4153.317,2027.212,385.679,0.2113,0.2177,0.3612,0.1763,0.0335,2.049,0.603
831,830945,Neutral,good,1309.7,2.9,0.0,5396.861,3920.543,921.317,1929.859,2857.158,0.3592,0.2609,0.0613,0.1284,0.1902,0.477,4.255
832,831944,Neutral,good,1310.0,3.2,0.0,3481.447,5433.463,4459.648,4610.236,1681.384,0.1770,0.2763,0.2268,0.2344,0.0855,0.967,1.218
833,832944,Neutral,good,1310.0,2.3,0.0,3012.413,2591.305,1685.797,5105.084,429.746,0.2349,0.2021,0.1315,0.3981,0.0335,0.330,1.537
834,833944,Neutral,good,1310.1,2.6,0.0,430.085,1560.568,3040.592,3981.374,1760.911,0.0399,0.1449,0.2822,0.3696,0.1634,0.764,0.513
835,834944,Neutral,good,1309.9,3.0,0.0,3829.698,2708.747,939.410,5064.014,3578.291,0.2376,0.1680,0.0583,0.3141,0.2220,0.186,2.883
836,835944,Neutral,good,1309.4,3.0,0.0,8881.741,1639.456,1081.130,2915.549,2692.632,0.5161,0.0953,0.0628,0.1694,0.1565,0.371,1.516
837,836944,Neutral,good,1309.5,3.2,0.0,2012.062,6126.140,5653.601,6877.423,2702.684,0.0861,0.2621,0.2419,0.2943,0.1156,0.822,1.084
838,837944,Neutral,good,1310.4,2.7,0.0,832.044,1454.532,2433.183,3882.899,1410.413,0.0831,0.1453,0.2430,0.3878,0.1409,0.627,0.598
839,838944,Neutral,good,1310.0,3.2,0.0,1055.857,8914.546,6038.205,3625.876,884.917,0.0515,0.4344,0.2943,0.1767,0.0431,1.665,1.476
840,839944,Neutral,good,1310.5,3.1,0.0,7861.493,2679.848,2800.736,3507.772,1129.060,0.4373,0.1491,0.1558,0.1951,0.0628,0.798,0.957
841,840944,Neutral,good,1309.9,2.7,0.0,2777.316,1047.058,655.222,3181.783,549.200,0.3383,0.1275,0.0798,0.3875,0.0669,0.206,1.598
842,841944,Neutral,good,1310.2,2.9,0.0,697.414,4305.677,1294.133,3595.543,820.083,0.0651,0.4019,0.1208,0.3356,0.0766,0.360,3.327
843,842944,Neutral,good,1310.4,3.1,0.0,8281.921,49.398,390.258,876.057,1098.230,0.7743,0.0046,0.0365,0.0819,0.1027,0.445,0.127
844,843944,Neutral,good,1309.4,3.0,0.0,1433.405,1399.778,369.319,4266.348,2654.026,0.1416,0.1383,0.0365,0.4215,0.2622,0.087,3.790
845,844944,Neutral,good,1309.1,2.9,0.0,2024.157,3151.745,1851.651,1533.683,2242.439,0.1874,0.2917,0.1714,0.1420,0.2076,1.207,1.702
846,845944,Neutral,good,1309.2,3.0,0.0,181.146,252.006,668.113,1575.776,813.646,0.0519,0.0722,0.1914,0.4514,0.2331,0.424,0.377
847,846943,Neutral,good,1309.9,3.6,0.0,4569.548,5194.807,7707.322,4799.034,3549.519,0.1770,0.2012,0.2985,0.1859,0.1375,1.606,0.674
848,847944,Neutral,good,1309.3,3.3,0.0,1363.579,1462.341,998.419,2889.701,1823.673,0.1597,0.1713,0.1169,0.3385,0.2136,0.346,1.465
849,848943,Neutral,good,1309.5,2.4,0.0,480.010,2545.202,3642.446,1475.442,333.466,0.0566,0.3003,0.4297,0.1741,0.0393,2.469,0.699
850,849943,Neutral,good,1309.1,3.1,0.0,3379.678,5259.447,411.420,2123.739,2397.217,0.2490,0.3875,0.0303,0.1565,0.1766,0.194,12.784
851,850943,Neutral,good,1310.5,3.0,0.0,9037.294,14602.360,14791.036,6899.479,965.755,0.1952,0.3154,0.3195,0.1490,0.0209,2.144,0.987
852,851943,Neutral,good,1310.5,2.4,0.0,5519.835,6973.031,4184.695,2542.897,1602.720,0.2651,0.3349,0.2010,0.1221,0.0770,1.646,1.666
853,852943,Neutral,good,1310.3,2.6,0.0,9030.083,461.496,751.846,1693.160,1535.383,0.6703,0.0343,0.0558,0.1257,0.1140,0.444,0.614
854,853943,Neutral,good,1310.4,2.5,0.0,8026.737,3068.410,1838.372,1674.555,492.973,0.5315,0.2032,0.1217,0.1109,0.0326,1.098,1.669
855,854943,Neutral,good,1309.8,2.8,0.0,17067.430,8300.467,3415.075,717.302,736.874,0.5645,0.2745,0.1129,0.0237,0.0244,4.761,2.431
856,855943,Neutral,good,1310.4,2.6,0.0,5834.040,3657.803,1584.952,1986.389,1113.172,0.4115,0.2580,0.1118,0.1401,0.0785,0.798,2.308
857,856943,Neutral,good,1310.3,2.8,0.0,1479.567,1015.741,1609.229,2081.410,740.749,0.2136,0.1466,0.2323,0.3005,0.1069,0.773,0.631
858,857943,Neutral,good,1310.1,3.2,0.0,1089.869,5102.971,6628.356,6631.281,2463.808,0.0497,0.2328,0.3024,0.3026,0.1124,1.000,0.770
859,858943,Neutral,good,1310.5,2.7,0.0,674.178,7170.546,5351.713,7218.103,3020.247,0.0288,0.3060,0.2284,0.3080,0.1289,0.741,1.340
860,859943,Neutral,good,1310.2,2.7,0.0,1658.324,5709.221,5503.145,1427.427,2511.762,0.0987,0.3396,0.3274,0.0849,0.1494,3.855,1.037
861,860943,Neutral,good,1310.8,3.2,0.0,6676.697,2530.723,2431.834,5310.117,1522.923,0.3614,0.1370,0.1316,0.2875,0.0824,0.458,1.041
862,861943,Neutral,good,1309.8,2.9,0.0,3008.286,4761.256,2117.105,908.961,632.421,0.2632,0.4166,0.1853,0.0795,0.0553,2.329,2.249
863,862943,Neutral,good,1310.3,3.1,0.0,2010.413,1719.505,2103.516,13439.509,2986.422,0.0903,0.0772,0.0945,0.6038,0.1342,0.157,0.817
864,863943,Neutral,good,1310.4,2.9,0.0,3960.486,811.689,3253.617,9480.794,1690.392,0.2063,0.0423,0.1695,0.4939,0.0881,0.343,0.249
865,864942,Neutral,good,1309.8,3.1,0.0,4937.534,7352.327,5130.488,1505.063,3320.239,0.2220,0.3305,0.2306,0.0677,0.1493,3.409,1.433
866,865942,Neutral,good,1310.0,3.0,0.0,2015.546,3335.594,1471.207,3710.178,1570.251,0.1665,0.2756,0.1216,0.3066,0.1297,0.397,2.267
867,866942,Neutral,good,1309.3,2.9,0.0,1679.302,3698.796,840.465,2426.472,2137.470,0.1557,0.3430,0.0779,0.2250,0.1982,0.346,4.401
868,867942,Neutral,good,1310.1,3.0,0.0,7973.037,4378.592,5342.447,4350.123,1489.390,0.3388,0.1861,0.2270,0.1848,0.0633,1.228,0.820
869,868942,Neutral,good,1309.6,2.5,0.0,1342.381,284.767,424.131,1556.363,188.897,0.3536,0.0750,0.1117,0.4099,0.0498,0.273,0.671
870,869942,Neutral,good,1309.8,2.9,0.0,3165.439,3981.256,2409.886,3755.070,1749.667,0.2102,0.2643,0.1600,0.2493,0.1162,0.642,1.652
871,870942,Neutral,good,1309.6,3.1,0.0,1957.792,3373.348,2963.473,5663.716,1425.182,0.1273,0.2193,0.1926,0.3682,0.0926,0.523,1.138
872,871942,Neutral,good,1309.3,3.2,0.0,1913.111,2989.066,1675.447,1241.641,1823.456,0.1984,0.3100,0.1738,0.1288,0.1891,1.349,1.784
873,872942,Neutral,good,1309.5,3.2,0.0,2890.287,5086.950,5229.035,3506.408,1080.639,0.1624,0.2859,0.2939,0.1971,0.0607,1.491,0.973
874,873942,Neutral,good,1309.5,2.6,0.0,529.502,1671.519,1916.228,3325.960,889.668,0.0635,0.2006,0.2300,0.3991,0.1068,0.576,0.872
875,874942,Neutral,good,1309.8,2.6,0.0,948.894,1393.414,1835.438,2928.949,711.207,0.1214,0.1782,0.2348,0.3746,0.0910,0.627,0.759
876,875942,Neutral,good,1308.6,2.7,0.0,6047.167,3687.333,523.403,456.554,1195.035,0.5078,0.3096,0.0439,0.0383,0.1003,1.146,7.045
877,876942,Neutral,good,1309.0,3.0,0.0,993.690,1823.770,1910.057,1731.037,732.363,0.1382,0.2536,0.2656,0.2407,0.1018,1.103,0.955
878,877942,Neutral,good,1309.3,3.7,0.0,3445.771,12133.004,4228.336,12019.488,4674.589,0.0944,0.3324,0.1158,0.3293,0.1281,0.352,2.869
879,878942,Neutral,good,1308.8,3.0,0.0,3040.970,2480.850,1876.634,8246.301,2237.015,0.1701,0.1387,0.1049,0.4612,0.1251,0.228,1.322
880,879941,Neutral,good,1309.3,2.9,0.0,1681.415,2029.817,5416.179,5976.212,3468.968,0.0905,0.1093,0.2916,0.3218,0.1868,0.906,0.375
881,880941,Neutral,good,1309.5,2.9,0.0,4098.747,3920.690,3383.366,2792.271,740.056,0.2744,0.2625,0.2265,0.1870,0.0496,1.212,1.159
882,881941,Neutral,good,1309.4,2.7,0.0,1906.785,2565.755,1945.971,2094.027,1903.259,0.1831,0.2463,0.1868,0.2010,0.1827,0.929,1.318
883,882941,Neutral,good,1309.5,2.9,0.0,4235.959,3025.630,6532.576,1597.878,1002.191,0.2584,0.1846,0.3985,0.0975,0.0611,4.088,0.463
884,883941,Neutral,good,1308.2,2.4,0.0,3753.359,2942.525,2563.900,994.591,1180.551,0.3282,0.2573,0.2242,0.0870,0.1032,2.578,1.148
885,884941,Neutral,good,1308.5,2.9,0.0,1761.177,760.849,805.719,4157.222,534.387,0.2196,0.0949,0.1005,0.5184,0.0666,0.194,0.944
886,885941,Neutral,good,1308.1,2.4,0.0,1136.958,2750.146,1558.100,1909.382,1607.053,0.1269,0.3069,0.1739,0.2131,0.1793,0.816,1.765
887,886941,Neutral,good,1308.5,2.7,0.0,1026.902,3016.434,2328.423,4818.061,1679.374,0.0798,0.2344,0.1809,0.3744,0.1305,0.483,1.295
888,887941,Neutral,good,1308.6,2.4,0.0,1236.971,863.899,485.502,4517.115,748.506,0.1575,0.1100,0.0618,0.5753,0.0953,0.107,1.779
889,888941,Neutral,good,1308.4,2.5,0.0,2546.484,3483.776,3487.800,6348.629,730.749,0.1534,0.2099,0.2101,0.3825,0.0440,0.549,0.999
890,889941,Neutral,good,1309.0,2.7,0.0,1571.250,5192.607,2848.759,1084.537,627.942,0.1387,0.4585,0.2515,0.0958,0.0554,2.627,1.823
891,890941,Neutral,good,1308.6,2.9,0.0,11282.396,4304.703,3667.272,4053.882,763.008,0.4687,0.1788,0.1524,0.1684,0.0317,0.905,1.174
892,891941,Neutral,good,1309.1,2.6,0.0,2397.770,3848.866,2606.017,2215.702,651.205,0.2046,0.3284,0.2224,0.1891,0.0556,1.176,1.477
893,892941,Neutral,good,1310.0,3.4,0.0,5750.065,4472.630,1456.614,3237.789,1338.985,0.3537,0.2751,0.0896,0.1992,0.0824,0.450,3.071
894,893940,Neutral,good,1309.4,3.2,0.0,467.283,1480.067,5063.539,7566.217,1179.665,0.0297,0.0939,0.3214,0.4802,0.0749,0.669,0.292
895,894940,Neutral,good,1309.2,3.4,0.0,5839.702,17846.838,15316.074,5577.582,4636.731,0.1187,0.3626,0.3112,0.1133,0.0942,2.746,1.165
896,895940,Neutral,good,1307.2,2.9,0.0,4966.230,3075.782,1579.512,2404.702,599.678,0.3933,0.2436,0.1251,0.1905,0.0475,0.657,1.947
897,896940,Neutral,good,1306.6,2.5,0.0,4183.476,1433.302,2601.825,2196.861,1100.670,0.3633,0.1245,0.2259,0.1908,0.0956,1.184,0.551
898,897940,Neutral,good,1307.9,3.3,0.0,1985.530,3810.512,3488.835,11908.856,6212.530,0.0724,0.1390,0.1273,0.4345,0.2267,0.293,1.092
899,898940,Neutral,good,1308.4,3.1,0.0,11166.292,3832.953,1720.988,5279.116,3276.447,0.4418,0.1516,0.0681,0.2089,0.1296,0.326,2.227
900,899940,Neutral,good,1308.2,2.9,0.0,8789.921,4516.395,3233.825,6631.411,704.906,0.3681,0.1892,0.1354,0.2777,0.0295,0.488,1.397
901,900940,Neutral,good,1308.6,2.8,0.0,10305.027,6844.171,241.332,10120.021,1652.664,0.3534,0.2347,0.0083,0.3470,0.0567,0.024,28.360
902,901940,Neutral,good,1308.6,2.4,0.0,139.693,3100.293,3136.133,1604.083,418.338,0.0166,0.3691,0.3734,0.1910,0.0498,1.955,0.989
903,902940,Neutral,good,1309.3,2.4,0.0,3928.040,3765.541,628.926,2500.220,498.784,0.3470,0.3326,0.0556,0.2208,0.0441,0.252,5.987
904,903940,Neutral,good,1309.2,2.8,0.0,104.384,1261.749,1682.538,1483.376,2097.408,0.0157,0.1903,0.2538,0.2238,0.3164,1.134,0.750
905,904940,Neutral,good,1308.4,2.6,0.0,5726.232,613.081,1474.200,2190.612,428.833,0.5489,0.0588,0.1413,0.2100,0.0411,0.673,0.416
906,905940,Neutral,good,1309.0,2.9,0.0,4675.279,872.516,923.687,2163.926,1024.065,0.4840,0.0903,0.0956,0.2240,0.1060,0.427,0.945
907,906940,Neutral,good,1309.1,2.8,0.0,1386.506,2999.869,3334.323,4576.575,2172.444,0.0958,0.2073,0.2304,0.3163,0.1501,0.729,0.900
908,907940,Neutral,good,1309.1,3.3,0.0,4481.000,3032.112,4364.010,4570.970,1671.546,0.2473,0.1673,0.2408,0.2523,0.0923,0.955,0.695
909,908940,Neutral,good,1309.6,2.5,0.0,1405.574,1271.030,323.893,2352.392,4191.879,0.1473,0.1332,0.0339,0.2465,0.4392,0.138,3.924
910,909940,Neutral,good,1310.1,2.6,0.0,875.792,2302.695,3012.568,2921.203,549.505,0.0906,0.2383,0.3118,0.3023,0.0569,1.031,0.764
911,910939,Neutral,good,1308.7,2.7,0.0,4296.550,2996.481,2490.499,2726.615,832.009,0.3220,0.2246,0.1867,0.2044,0.0624,0.913,1.203
912,911939,Neutral,good,1309.4,2.4,0.0,3974.544,1636.095,5158.566,8053.400,708.799,0.2035,0.0838,0.2641,0.4123,0.0363,0.641,0.317
913,912939,Neutral,good,1308.5,2.8,0.0,1554.124,3196.976,1102.922,2948.503,1041.602,0.1579,0.3248,0.1120,0.2995,0.1058,0.374,2.899
914,913939,Neutral,good,1308.1,3.3,0.0,8835.960,4391.627,2470.126,3123.224,1601.770,0.4327,0.2150,0.1209,0.1529,0.0784,0.791,1.778
915,914939,Neutral,good,1308.7,2.9,0.0,3375.142,2815.631,1460.296,2449.122,1179.679,0.2992,0.2496,0.1295,0.2171,0.1046,0.596,1.928
916,915939,Neutral,good,1309.5,3.0,0.0,3375.680,1172.283,1525.344,5343.384,5090.364,0.2045,0.0710,0.0924,0.3237,0.3084,0.285,0.769
917,916939,Neutral,good,1308.7,2.8,0.0,5912.434,2589.398,2168.433,4836.405,1954.344,0.3386,0.1483,0.1242,0.2770,0.1119,0.448,1.194
918,917939,Neutral,good,1309.1,3.1,0.0,4803.080,2289.401,1844.521,6937.523,659.520,0.2905,0.1385,0.1116,0.4196,0.0399,0.266,1.241
919,918939,Neutral,good,1309.0,2.3,0.0,3395.635,858.137,691.579,5532.317,1303.888,0.2882,0.0728,0.0587,0.4696,0.1107,0.125,1.241
920,919939,Neutral,good,1309.2,2.8,0.0,1876.770,2780.310,1136.875,3414.301,1800.427,0.1705,0.2526,0.1033,0.3101,0.1635,0.333,2.446
921,920939,Neutral,good,1309.1,3.1,0.0,5669.674,6359.833,5539.658,2798.944,1302.734,0.2616,0.2935,0.2556,0.1292,0.0601,1.979,1.148
922,921939,Neutral,good,1309.1,2.5,0.0,1707.508,1182.043,467.082,1715.386,587.939,0.3017,0.2088,0.0825,0.3031,0.1039,0.272,2.531
923,922939,Neutral,good,1309.5,2.8,0.0,3844.052,5873.388,1108.915,978.583,527.299,0.3117,0.4763,0.0899,0.0794,0.0428,1.133,5.297
924,923939,Neutral,good,1308.1,2.9,0.0,9625.647,2015.018,410.926,2856.673,909.586,0.6085,0.1274,0.0260,0.1806,0.0575,0.144,4.904
925,924939,Neutral,good,1308.1,2.7,0.0,1265.252,2062.377,586.749,1441.108,1770.972,0.1775,0.2894,0.0823,0.2022,0.2485,0.407,3.515
926,925938,Neutral,good,1307.8,2.8,0.0,950.805,2482.500,3219.239,4920.807,460.055,0.0790,0.2063,0.2675,0.4089,0.0382,0.654,0.771
927,926938,Neutral,good,1307.8,2.3,0.0,2049.975,2633.534,1169.754,4063.108,511.532,0.1966,0.2525,0.1122,0.3896,0.0491,0.288,2.251
928,927938,Neutral,good,1307.7,2.7,0.0,1605.071,3948.828,3079.518,1930.126,1012.877,0.1387,0.3411,0.2660,0.1667,0.0875,1.596,1.282
929,928938,Neutral,good,1308.5,2.4,0.0,5295.799,3630.557,3330.304,1876.169,148.523,0.3708,0.2542,0.2332,0.1314,0.0104,1.775,1.090
930,929938,Neutral,good,1307.8,3.1,0.0,2700.782,4511.563,5155.060,3589.960,274.401,0.1664,0.2779,0.3176,0.2212,0.0169,1.436,0.875
931,930938,Neutral,good,1308.1,2.3,0.0,3509.285,1122.271,1495.066,2709.411,1514.260,0.3391,0.1084,0.1444,0.2618,0.1463,0.552,0.751
932,931938,Neutral,good,1308.2,2.7,0.0,1175.540,808.047,840.466,1320.307,1502.717,0.2082,0.1431,0.1488,0.2338,0.2661,0.637,0.961
933,932938,Neutral,good,1308.3,2.6,0.0,1231.681,656.276,431.784,993.058,368.019,0.3346,0.1783,0.1173,0.2698,0.1000,0.435,1.520
934,934373,Neutral,good,1307.6,3.0,0.0,15321.934,1721.927,631.025,1426.076,1366.145,0.7486,0.0841,0.0308,0.0697,0.0667,0.442,2.729
935,934938,Neutral,good,1307.3,2.9,0.0,1857.263,413.911,1368.257,2921.296,2121.506,0.2139,0.0477,0.1576,0.3365,0.2444,0.468,0.303
936,935938,Neutral,good,1308.5,3.2,0.0,785.133,1741.071,2090.754,2694.921,539.775,0.1000,0.2217,0.2663,0.3432,0.0687,0.776,0.833
937,936938,Neutral,good,1308.8,2.5,0.0,695.808,1409.643,637.043,1957.380,1555.853,0.1112,0.2253,0.1018,0.3129,0.2487,0.325,2.213
938,937938,Neutral,good,1308.3,3.2,0.0,433.227,876.999,4474.618,6655.066,1693.804,0.0307,0.0621,0.3166,0.4709,0.1198,0.672,0.196
939,938938,Neutral,good,1308.5,2.8,0.0,633.506,3385.747,1258.411,2429.616,257.714,0.0795,0.4251,0.1580,0.3050,0.0324,0.518,2.690
940,939938,Neutral,good,1309.0,2.8,0.0,3238.704,7357.548,5056.171,7343.949,4140.927,0.1193,0.2711,0.1863,0.2706,0.1526,0.688,1.455
